Opponent,Home,Type,Opp_Score,WSU_Score,Diff_Score,Poss,Drive_Number,Spot,Down,Distance,Yards,Carrier,Passer,Completion,TD,FirstDown,INT
USC,1,Run,37,10,-27,"Washington State",242,19,1,10,-11,"Luke Falk",,,0,0,
USC,1,Run,37,10,-27,USC,243,30,1,10,13,"Javorius Allen",,,0,1,
USC,1,Run,37,10,-27,USC,243,43,1,10,9,"Javorius Allen",,,0,0,
USC,1,Pass,37,10,-27,USC,243,52,2,1,15,"JuJu Smith","Cody Kessler",1,0,1,0
USC,1,Pass,37,10,-27,USC,243,72,1,20,23,"Steven Mitchell","Cody Kessler",1,0,1,0
USC,1,Pass,44,10,-34,USC,243,95,1,5,5,"Steven Mitchell","Cody Kessler",1,1,0,0
USC,1,Kickoff,44,10,-34,"Washington State",244,,,,19,,,,0,0,
USC,1,Pass,44,10,-34,"Washington State",244,79,1,10,8,"Isiah Myers","Luke Falk",1,0,0,0
USC,1,Run,44,10,-34,"Washington State",244,71,2,2,6,"Luke Falk",,,0,1,
USC,1,Pass,44,10,-34,"Washington State",244,55,1,15,6,"Theron West","Luke Falk",1,0,0,0
USC,1,Pass,44,10,-34,"Washington State",244,49,2,9,10,"Tyler Baker","Luke Falk",1,0,1,0
USC,1,Pass,44,10,-34,"Washington State",244,39,1,10,7,"Rickey Galvin","Luke Falk",1,0,0,0
USC,1,Pass,44,10,-34,"Washington State",244,32,2,3,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,Run,44,10,-34,"Washington State",244,22,1,10,-3,"Theron West",,,0,0,
USC,1,Pass,44,10,-34,"Washington State",244,25,2,13,7,"Robert Lewis","Luke Falk",1,0,0,0
USC,1,Pass,44,10,-34,"Washington State",244,18,3,6,9,"Vince Mayle","Luke Falk",1,0,1,0
USC,1,Run,44,10,-34,"Washington State",244,9,1,9,1,"Theron West",,,0,0,
USC,1,Pass,44,10,-34,"Washington State",244,8,2,8,0,"Dom Williams","Luke Falk",0,0,0,0
USC,1,Pass,44,10,-34,"Washington State",244,8,3,8,0,"Vince Mayle","Luke Falk",0,0,0,0
USC,1,Pass,44,10,-34,"Washington State",244,8,4,8,0,"Dom Williams","Luke Falk",0,0,0,0
USC,1,Run,44,10,-34,USC,245,8,1,10,-1,"Javorius Allen",,,0,0,
USC,1,Sacked,44,10,-34,"Washington State",246,7,1,7,-6,,,,0,0,
USC,1,Pass,44,10,-34,"Washington State",246,13,2,13,6,"Tyler Baker","Luke Falk",1,0,0,0
USC,1,Sacked,44,10,-34,"Washington State",246,7,3,7,-5,,,,0,0,
USC,1,Pass,44,17,-27,"Washington State",246,12,4,12,12,"Isiah Myers","Luke Falk",1,1,0,0
USC,1,Kickoff,44,17,-27,USC,247,,,,35,,,,0,0,
USC,1,Run,44,17,-27,USC,247,40,1,10,8,"Javorius Allen",,,0,0,
USC,1,Run,44,17,-27,USC,247,48,2,2,9,"Javorius Allen",,,0,1,
USC,1,Run,44,17,-27,USC,247,57,1,10,6,"Javorius Allen",,,0,0,
USC,1,Run,44,17,-27,USC,247,63,2,4,16,"Javorius Allen",,,0,1,
USC,1,Run,44,17,-27,USC,247,79,1,10,1,"Justin Davis",,,0,0,
USC,1,Run,44,17,-27,USC,247,80,2,9,5,"Justin Davis",,,0,0,
USC,1,Run,44,17,-27,USC,247,85,3,4,-12,TEAM,,,0,0,
USC,1,Run,44,17,-27,USC,247,73,4,16,7,"Justin Davis",,,0,0,
USC,1,Pass,44,17,-27,"Washington State",248,80,1,10,0,"Tyler Baker","Luke Falk",0,0,0,0
USC,1,Pass,44,17,-27,"Washington State",248,80,2,10,7,"Theron West","Luke Falk",1,0,0,0
USC,1,Pass,44,17,-27,"Washington State",248,73,3,3,36,"Theron West","Luke Falk",1,0,1,0
"Oregon State",0,Kickoff,0,0,0,"Oregon State",249,,,,65,,,,0,0,
"Oregon State",0,Pass,0,0,0,"Oregon State",249,25,1,10,49,"Rahmel Dockery","Sean Mannion",1,0,1,0
"Oregon State",0,Run,0,0,0,"Oregon State",249,74,1,10,13,"Xavier Hawkins",,,0,1,
"Oregon State",0,Run,0,0,0,"Oregon State",249,87,1,10,-1,"Terron Ward",,,0,0,
"Oregon State",0,Pass,7,0,-7,"Oregon State",249,86,2,11,14,"Connor Hamlett","Sean Mannion",1,1,0,0
"Oregon State",0,Kickoff,7,0,-7,"Washington State",250,,,,22,,,,0,0,
"Oregon State",0,Run,7,0,-7,"Washington State",250,72,1,10,2,"Marcus Mason",,,0,0,
"Oregon State",0,Pass,7,0,-7,"Washington State",250,70,2,8,8,"Rickey Galvin","Luke Falk",1,0,1,0
"Oregon State",0,Pass,7,0,-7,"Washington State",250,62,1,10,6,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,7,0,-7,"Washington State",250,56,2,4,5,"John Thompson","Luke Falk",1,0,1,0
"Oregon State",0,Pass,7,0,-7,"Washington State",250,51,1,10,27,"Vince Mayle","Luke Falk",1,0,1,0
"Oregon State",0,Pass,7,0,-7,"Washington State",250,24,1,10,3,"Isiah Myers","Luke Falk",1,0,0,0
"Oregon State",0,Run,7,0,-7,"Washington State",250,21,2,7,13,"Jamal Morrow",,,0,1,
"Oregon State",0,Pass,7,0,-7,"Washington State",250,8,1,8,0,"Rickey Galvin","Luke Falk",0,0,0,0
"Oregon State",0,Pass,7,0,-7,"Washington State",250,8,2,8,0,,"Luke Falk",0,0,0,0
"Oregon State",0,Sacked,7,0,-7,"Washington State",250,8,3,8,-6,,,,0,0,
"Oregon State",0,"Field Goal",7,0,-7,"Washington State",250,14,4,14,0,,,,0,0,
"Oregon State",0,Pass,7,0,-7,"Oregon State",251,20,1,10,14,"Chris Brown","Sean Mannion",1,0,1,0
"Oregon State",0,Pass,7,0,-7,"Oregon State",251,34,1,10,38,"Victor Bolden","Sean Mannion",1,0,1,0
"Oregon State",0,Pass,7,0,-7,"Oregon State",251,72,1,10,6,"Victor Bolden","Sean Mannion",1,0,0,0
"Oregon State",0,Run,7,0,-7,"Oregon State",251,78,2,4,10,"Chris Brown",,,0,1,
"Oregon State",0,Pass,7,0,-7,"Oregon State",251,88,1,10,0,"Chris Brown","Sean Mannion",0,0,0,0
"Oregon State",0,Run,7,0,-7,"Oregon State",251,88,2,10,-1,"Chris Brown",,,0,0,
"Oregon State",0,Pass,7,0,-7,"Oregon State",251,87,3,11,6,"Jordan Villamin","Sean Mannion",1,0,0,0
"Oregon State",0,"Field Goal",10,0,-10,"Oregon State",251,93,4,5,0,,,,0,0,
"Oregon State",0,Kickoff,10,0,-10,"Washington State",252,,,,65,,,,0,0,
"Oregon State",0,Run,10,0,-10,"Washington State",252,75,1,10,1,"Jamal Morrow",,,0,0,
"Oregon State",0,Pass,10,0,-10,"Washington State",252,74,2,9,10,"Robert Lewis","Luke Falk",1,0,1,0
"Oregon State",0,Pass,10,0,-10,"Washington State",252,64,1,10,11,"Isiah Myers","Luke Falk",1,0,1,0
"Oregon State",0,Pass,10,0,-10,"Washington State",252,53,1,10,10,"Isiah Myers","Luke Falk",1,0,1,0
"Oregon State",0,Pass,10,0,-10,"Washington State",252,43,1,10,7,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,10,0,-10,"Washington State",252,36,2,3,21,"Robert Lewis","Luke Falk",1,0,1,0
"Oregon State",0,Run,10,0,-10,"Washington State",252,15,1,10,13,"Jamal Morrow",,,0,1,
"Oregon State",0,Run,10,0,-10,"Washington State",252,2,1,2,-3,"Jamal Morrow",,,0,0,
"Oregon State",0,Pass,10,0,-10,"Washington State",252,5,2,5,0,"Marcus Mason","Luke Falk",0,0,0,0
"Oregon State",0,Pass,10,7,-3,"Washington State",252,5,3,5,5,"Isiah Myers","Luke Falk",1,1,0,0
"Oregon State",0,Kickoff,10,7,-3,"Oregon State",253,,,,4,,,,0,0,
"Oregon State",0,Pass,10,7,-3,"Oregon State",253,14,1,10,7,"Victor Bolden","Sean Mannion",1,0,0,0
"Oregon State",0,Run,10,7,-3,"Oregon State",253,21,2,3,-2,"Terron Ward",,,0,0,
"Oregon State",0,Pass,10,7,-3,"Oregon State",253,19,3,5,0,"Jordan Villamin","Sean Mannion",0,0,0,0
"Oregon State",0,Punt,10,7,-3,"Oregon State",253,19,4,5,49,,,,0,0,
"Oregon State",0,Pass,10,7,-3,"Washington State",254,79,1,10,3,"Tyler Baker","Luke Falk",1,0,0,0
"Oregon State",0,Run,10,7,-3,"Washington State",254,76,2,7,4,"Luke Falk",,,0,0,
"Oregon State",0,Pass,10,7,-3,"Washington State",254,72,3,3,16,"Vince Mayle","Luke Falk",1,0,1,0
"Oregon State",0,Run,10,7,-3,"Washington State",254,56,1,10,4,"Jamal Morrow",,,0,0,
"Oregon State",0,Pass,10,7,-3,"Washington State",254,52,2,6,22,"Tyler Baker","Luke Falk",1,0,1,0
"Oregon State",0,Run,10,7,-3,"Washington State",254,30,1,10,9,"Luke Falk",,,0,0,
"Oregon State",0,Pass,10,14,4,"Washington State",254,21,2,1,21,"Tyler Baker","Luke Falk",1,1,0,0
"Oregon State",0,Kickoff,10,14,4,"Oregon State",255,,,,19,,,,0,0,
"Oregon State",0,Run,10,14,4,"Oregon State",255,27,1,10,4,"Sean Mannion",,,0,0,
"Oregon State",0,Run,10,14,4,"Oregon State",255,31,2,6,0,"Victor Bolden",,,0,0,
"Oregon State",0,Pass,10,14,4,"Oregon State",255,31,3,6,0,"Jordan Villamin","Sean Mannion",0,0,0,0
"Oregon State",0,Punt,10,14,4,"Oregon State",255,31,4,6,46,,,,0,0,
"Oregon State",0,Run,10,14,4,"Washington State",256,77,1,10,3,"Jamal Morrow",,,0,0,
"Oregon State",0,Run,10,14,4,"Washington State",256,74,2,7,-1,"Marcus Mason",,,0,0,
"Oregon State",0,Pass,10,14,4,"Washington State",256,70,3,3,8,"Tyler Baker","Luke Falk",1,0,1,0
"Oregon State",0,Pass,10,14,4,"Washington State",256,62,1,10,9,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,10,14,4,"Washington State",256,53,2,1,0,"Jamal Morrow","Luke Falk",0,0,0,0
"Oregon State",0,Sacked,10,14,4,"Washington State",256,53,3,1,-6,,,,0,0,
"Oregon State",0,Punt,10,14,4,"Washington State",256,64,4,12,40,,,,0,0,
"Oregon State",0,Run,10,14,4,"Oregon State",257,24,1,10,1,"Chris Brown",,,0,0,
"Oregon State",0,Pass,10,14,4,"Oregon State",257,25,2,9,28,"Jordan Villamin","Sean Mannion",1,0,1,0
"Oregon State",0,Run,10,14,4,"Oregon State",257,53,1,10,13,"Chris Brown",,,0,1,
"Oregon State",0,Pass,10,14,4,"Oregon State",257,66,1,10,4,"Victor Bolden","Sean Mannion",1,0,0,0
"Oregon State",0,Run,10,14,4,"Oregon State",257,70,2,6,1,"Chris Brown",,,0,0,
"Oregon State",0,Pass,10,14,4,"Oregon State",257,71,3,5,14,"Jordan Villamin","Sean Mannion",1,0,1,0
"Oregon State",0,Sacked,10,14,4,"Oregon State",257,85,1,10,-9,,,,0,0,
"Oregon State",0,Pass,10,14,4,"Oregon State",257,76,2,19,5,"Terron Ward","Sean Mannion",1,0,0,0
"Oregon State",0,Pass,10,14,4,"Oregon State",257,81,3,14,-1,"Terron Ward","Sean Mannion",1,0,0,0
"Oregon State",0,"Field Goal",13,14,1,"Oregon State",257,80,4,15,0,,,,0,0,
"Oregon State",0,Kickoff,13,14,1,"Washington State",258,,,,1,,,,0,0,
"Oregon State",0,Pass,13,14,1,"Washington State",258,70,1,10,0,"Tyler Baker","Luke Falk",0,0,0,0
"Oregon State",0,Pass,13,14,1,"Washington State",258,70,2,10,11,"Tyler Baker","Luke Falk",1,0,1,0
"Oregon State",0,Run,13,14,1,"Washington State",258,59,1,10,11,"Jamal Morrow",,,0,1,
"Oregon State",0,Pass,13,21,8,"Washington State",258,48,1,10,48,"Vince Mayle","Luke Falk",1,1,0,0
"Oregon State",0,Kickoff,13,21,8,"Oregon State",259,,,,41,,,,0,0,
"Oregon State",0,Pass,13,21,8,"Oregon State",259,48,1,10,0,"Hunter Jarmon","Sean Mannion",0,0,0,0
"Oregon State",0,Sacked,13,21,8,"Oregon State",259,48,2,10,-8,,,,0,0,
"Oregon State",0,Pass,13,21,8,"Oregon State",259,40,3,18,28,"Hunter Jarmon","Sean Mannion",1,0,1,0
"Oregon State",0,Pass,13,21,8,"Oregon State",259,68,1,10,7,"Caleb Smith","Sean Mannion",1,0,0,0
"Oregon State",0,Sacked,13,21,8,"Oregon State",259,75,2,3,-10,,,,0,0,
"Oregon State",0,Pass,13,21,8,"Oregon State",259,65,3,13,8,"Victor Bolden","Sean Mannion",1,0,0,0
"Oregon State",0,"Field Goal",16,21,5,"Oregon State",259,73,4,5,0,,,,0,0,
"Oregon State",0,Kickoff,16,21,5,"Washington State",260,,,,9,,,,0,0,
"Oregon State",0,Pass,16,21,5,"Washington State",260,72,1,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Oregon State",0,Kickoff,16,21,5,"Washington State",261,,,,23,,,,0,0,
"Oregon State",0,Pass,16,21,5,"Washington State",261,75,1,10,4,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,16,21,5,"Washington State",261,71,2,6,21,"Tyler Baker","Luke Falk",1,0,1,0
"Oregon State",0,Pass,16,21,5,"Washington State",261,50,1,10,3,"Robert Lewis","Luke Falk",1,0,0,0
"Oregon State",0,Run,16,21,5,"Washington State",261,47,2,7,2,"Jamal Morrow",,,0,0,
"Oregon State",0,Pass,16,21,5,"Washington State",261,45,3,5,5,"Tyler Baker","Luke Falk",1,0,1,0
"Oregon State",0,Pass,16,21,5,"Washington State",261,40,1,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Oregon State",0,Pass,16,21,5,"Washington State",261,30,1,10,2,"Marcus Mason","Luke Falk",1,0,0,0
"Oregon State",0,Pass,16,21,5,"Washington State",261,28,2,8,-1,"Isiah Myers","Luke Falk",1,0,0,0
"Oregon State",0,Pass,16,21,5,"Washington State",261,29,3,9,14,"Rickey Galvin","Luke Falk",1,0,1,0
"Oregon State",0,Run,16,21,5,"Washington State",261,15,1,10,2,"Jamal Morrow",,,0,0,
"Oregon State",0,Pass,16,21,5,"Washington State",261,13,2,8,0,"Isiah Myers","Luke Falk",0,0,0,0
"Oregon State",0,Pass,16,21,5,"Washington State",261,13,3,8,0,"Dom Williams","Luke Falk",0,0,0,0
"Oregon State",0,"Field Goal",16,24,8,"Washington State",261,13,4,8,0,,,,0,0,
"Oregon State",0,Kickoff,16,24,8,"Oregon State",262,,,,45,,,,0,0,
"Oregon State",0,Pass,16,24,8,"Oregon State",262,20,1,10,18,"Connor Hamlett","Sean Mannion",1,0,1,0
"Oregon State",0,Run,16,24,8,"Oregon State",262,38,1,10,7,"Terron Ward",,,0,0,
"Oregon State",0,Pass,16,24,8,"Oregon State",262,45,2,3,6,"Terron Ward","Sean Mannion",1,0,1,0
"Oregon State",0,Run,16,24,8,"Oregon State",262,51,1,10,17,"Terron Ward",,,0,1,
"Oregon State",0,Run,16,24,8,"Oregon State",262,83,1,10,4,"Terron Ward",,,0,0,
"Oregon State",0,Run,16,24,8,"Oregon State",262,87,2,6,10,"Terron Ward",,,0,1,
"Oregon State",0,Run,16,24,8,"Oregon State",262,97,1,3,2,"Terron Ward",,,0,0,
"Oregon State",0,Run,22,24,2,"Oregon State",262,99,2,1,1,"Terron Ward",,,1,0,
"Oregon State",0,Kickoff,22,24,2,"Washington State",263,,,,22,,,,0,0,
"Oregon State",0,Sacked,22,24,2,"Washington State",263,73,1,10,-1,,,,0,0,
"Oregon State",0,Pass,22,24,2,"Washington State",263,74,2,11,-2,"Rickey Galvin","Luke Falk",1,0,0,0
"Oregon State",0,Pass,22,24,2,"Washington State",263,76,3,13,0,"Robert Lewis","Luke Falk",0,0,0,0
"Oregon State",0,Punt,22,24,2,"Washington State",263,76,4,13,2,,,,0,0,
"Oregon State",0,Pass,22,24,2,"Oregon State",264,20,1,20,16,"Victor Bolden","Sean Mannion",1,0,0,0
"Oregon State",0,Pass,22,24,2,"Oregon State",264,36,2,4,0,"Caleb Smith","Sean Mannion",0,0,0,0
"Oregon State",0,Pass,22,24,2,"Oregon State",264,36,3,4,0,"Jordan Villamin","Sean Mannion",0,0,0,0
"Oregon State",0,Punt,22,24,2,"Oregon State",264,36,4,4,-1,,,,0,0,
"Oregon State",0,Pass,22,24,2,"Washington State",265,82,1,10,5,"Isiah Myers","Luke Falk",1,0,0,0
"Oregon State",0,Pass,22,24,2,"Washington State",265,77,2,5,11,"Tyler Baker","Luke Falk",1,0,1,0
"Oregon State",0,Pass,22,24,2,"Washington State",265,66,1,10,3,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,22,24,2,"Washington State",265,63,2,7,20,"Isiah Myers","Luke Falk pass complete to Isiah Myers for 20 yds to the OREGONST 43 for a 1ST down OREGON ST roughing Penalty",1,0,1,0
"Oregon State",0,Pass,22,24,2,"Washington State",265,28,1,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Oregon State",0,Pass,22,24,2,"Washington State",265,28,2,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Oregon State",0,Pass,22,24,2,"Washington State",265,28,3,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Oregon State",0,Pass,22,24,2,"Washington State",265,28,4,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Oregon State",0,Pass,22,24,2,"Oregon State",266,28,1,10,29,"Jordan Villamin","Sean Mannion",1,0,1,0
"Oregon State",0,Run,22,24,2,"Oregon State",266,57,1,10,5,"Terron Ward",,,0,0,
"Oregon State",0,Pass,22,24,2,"Oregon State",266,62,2,5,22,"Victor Bolden","Sean Mannion",1,0,1,0
"Oregon State",0,Pass,22,24,2,"Oregon State",266,74,1,10,3,"Ricky Ortiz","Sean Mannion",1,0,0,0
"Oregon State",0,Sacked,22,24,2,"Oregon State",266,77,2,7,-11,,,,0,0,
"Oregon State",0,Pass,22,24,2,"Oregon State",266,66,3,18,5,"Caleb Smith","Sean Mannion",1,0,0,0
"Oregon State",0,"Field Goal",25,24,-1,"Oregon State",266,71,4,13,0,,,,0,0,
"Oregon State",0,Kickoff,25,24,-1,"Washington State",267,,,,23,,,,0,0,
"Oregon State",0,Pass,25,24,-1,"Washington State",267,70,1,10,11,"Jamal Morrow","Luke Falk",1,0,1,0
"Oregon State",0,Pass,25,24,-1,"Washington State",267,59,1,10,24,"Vince Mayle","Luke Falk",1,0,1,0
"Oregon State",0,Pass,25,24,-1,"Washington State",267,35,1,10,7,"Robert Lewis","Luke Falk",1,0,0,0
"Oregon State",0,Pass,25,24,-1,"Washington State",267,28,2,3,0,"Isiah Myers","Luke Falk",0,0,0,0
"Oregon State",0,Run,25,24,-1,"Washington State",267,28,3,3,5,"Luke Falk",,,0,1,
"Oregon State",0,Pass,25,24,-1,"Washington State",267,23,1,10,0,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,25,24,-1,"Washington State",267,23,2,10,11,"Rickey Galvin","Luke Falk",1,0,1,0
"Oregon State",0,Pass,25,24,-1,"Washington State",267,12,1,10,0,"Jamal Morrow","Luke Falk",0,0,0,0
"Oregon State",0,Sacked,25,24,-1,"Washington State",267,12,2,10,-6,,,,0,0,
"Oregon State",0,Pass,25,32,7,"Washington State",267,18,3,16,18,"Dom Williams","Luke Falk pass complete to Dom Williams for 18 yds for a TD, (Luke Falk",1,1,0,0
"Oregon State",0,Kickoff,25,32,7,"Oregon State",268,,,,19,,,,0,0,
"Oregon State",0,Pass,25,32,7,"Oregon State",268,15,1,10,7,"Chris Brown","Sean Mannion",1,0,0,0
"Oregon State",0,Pass,25,32,7,"Oregon State",268,22,2,3,7,"Victor Bolden","Sean Mannion",1,0,1,0
"Oregon State",0,Run,25,32,7,"Oregon State",268,29,1,10,-2,"Sean Mannion",,,0,0,
"Oregon State",0,Pass,25,32,7,"Oregon State",268,14,2,25,10,"Terron Ward","Sean Mannion",1,0,0,0
"Oregon State",0,Pass,25,32,7,"Oregon State",268,24,3,15,0,"Terron Ward","Sean Mannion",0,0,0,0
"Oregon State",0,Punt,25,32,7,"Oregon State",268,24,4,15,28,,,,0,0,
"Oregon State",0,Pass,25,32,7,"Washington State",269,52,1,10,7,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,25,32,7,"Washington State",269,45,2,3,0,"Tyler Baker","Luke Falk",0,0,0,0
"Oregon State",0,Pass,25,32,7,"Washington State",269,45,3,3,5,"Robert Lewis","Luke Falk",1,0,1,0
"Oregon State",0,Pass,25,32,7,"Washington State",269,40,1,10,20,"Vince Mayle","Luke Falk",1,0,1,0
"Oregon State",0,Pass,25,32,7,"Washington State",269,20,1,10,11,"Tyler Baker","Luke Falk",1,0,1,0
"Oregon State",0,Pass,25,39,14,"Washington State",269,9,1,9,9,"Robert Lewis","Luke Falk",1,1,0,0
"Oregon State",0,Kickoff,25,39,14,"Oregon State",270,,,,25,,,,0,0,
"Oregon State",0,Pass,25,39,14,"Oregon State",270,25,1,10,9,"Victor Bolden","Sean Mannion",1,0,0,0
"Oregon State",0,Pass,25,39,14,"Oregon State",270,34,2,1,0,"Connor Hamlett","Sean Mannion",0,0,0,0
"Oregon State",0,Run,25,39,14,"Oregon State",270,34,3,1,5,"Terron Ward",,,0,1,
"Oregon State",0,Pass,25,39,14,"Oregon State",270,39,1,10,11,"Connor Hamlett","Sean Mannion",1,0,1,0
"Oregon State",0,Pass,25,39,14,"Oregon State",270,50,1,10,0,"Victor Bolden","Sean Mannion",0,0,0,0
"Oregon State",0,Pass,25,39,14,"Oregon State",270,65,1,10,20,"Hunter Jarmon","Sean Mannion",1,0,1,0
"Oregon State",0,Pass,25,39,14,"Oregon State",270,85,1,10,9,"Victor Bolden","Sean Mannion",1,0,0,0
"Oregon State",0,Pass,25,39,14,"Oregon State",270,79,2,16,13,"Terron Ward","Sean Mannion",1,0,0,0
"Oregon State",0,Pass,25,39,14,"Oregon State",270,92,3,3,7,"Jordan Villamin","Sean Mannion",1,0,1,0
"Oregon State",0,Pass,25,39,14,"Oregon State",270,99,1,1,0,"Jordan Villamin","Sean Mannion",0,0,0,0
"Oregon State",0,Run,32,39,7,"Oregon State",270,99,2,1,1,"Terron Ward",,,1,0,
"Oregon State",0,Kickoff,32,39,7,"Washington State",271,,,,65,,,,0,0,
"Oregon State",0,Pass,32,39,7,"Washington State",271,70,1,10,4,"Jamal Morrow","Luke Falk",1,0,0,0
"Oregon State",0,Pass,32,39,7,"Washington State",271,66,2,6,8,"Vince Mayle","Luke Falk",1,0,1,0
"Oregon State",0,Run,32,39,7,"Washington State",271,58,1,10,3,"Marcus Mason",,,0,0,
"Oregon State",0,Run,32,39,7,"Washington State",271,55,2,7,-2,"Marcus Mason",,,0,0,
"Oregon State",0,Run,32,39,7,"Washington State",271,57,3,9,-10,"Luke Falk",,,0,1,
"Oregon State",0,Run,32,39,7,"Washington State",271,52,1,10,-2,TEAM,,,0,0,
"Arizona State",0,Kickoff,0,0,0,"Arizona State",272,,,,18,,,,0,0,
"Arizona State",0,Pass,0,0,0,"Arizona State",272,18,1,10,0,,"Taylor Kelly",0,0,0,0
"Arizona State",0,Run,0,0,0,"Arizona State",272,18,2,10,2,"Demario Richard",,,0,0,
"Arizona State",0,Pass,0,0,0,"Arizona State",272,20,3,8,0,,"Taylor Kelly",0,0,0,0
"Arizona State",0,Pass,0,0,0,"Washington State",273,75,1,10,0,"Tyler Baker","Luke Falk",0,0,0,0
"Arizona State",0,Run,0,0,0,"Washington State",273,75,2,10,4,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,0,0,0,"Washington State",273,71,3,6,9,"Isiah Myers","Luke Falk",1,0,1,0
"Arizona State",0,Pass,0,0,0,"Washington State",273,62,1,10,0,,"Luke Falk",0,0,0,0
"Arizona State",0,Run,0,0,0,"Washington State",273,62,2,10,4,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,0,0,0,"Washington State",273,58,3,6,0,"Vince Mayle","Luke Falk",0,0,0,0
"Arizona State",0,Run,0,0,0,"Washington State",273,58,4,6,3,"Jordan Dascalo",,,0,0,
"Arizona State",0,Pass,0,0,0,"Arizona State",274,55,1,10,-4,,"Taylor Kelly",1,0,0,0
"Arizona State",0,Pass,0,0,0,"Arizona State",274,51,2,14,0,,"Taylor Kelly",0,0,0,0
"Arizona State",0,Sacked,0,0,0,"Arizona State",274,51,3,14,-6,,,,0,0,
"Arizona State",0,Pass,0,0,0,"Washington State",275,99,1,10,45,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Pass,0,0,0,"Washington State",275,54,1,10,8,"Isiah Myers","Luke Falk",1,0,0,0
"Arizona State",0,Run,0,0,0,"Washington State",275,46,2,2,4,"Jamal Morrow",,,0,1,
"Arizona State",0,Pass,0,0,0,"Washington State",275,42,1,10,2,"Dom Williams","Luke Falk",1,0,0,0
"Arizona State",0,Run,0,0,0,"Washington State",275,40,2,8,-3,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,0,0,0,"Washington State",275,43,3,11,0,"Isiah Myers","Luke Falk",0,0,0,0
"Arizona State",0,Punt,0,0,0,"Washington State",275,43,4,11,43,,,,0,0,
"Arizona State",0,Run,0,0,0,"Arizona State",276,20,1,10,4,"Deantre Lewis",,,0,0,
"Arizona State",0,Run,0,0,0,"Arizona State",276,24,2,6,-3,"Deantre Lewis",,,0,0,
"Arizona State",0,Sacked,0,0,0,"Arizona State",276,21,3,9,-9,,,,0,0,
"Arizona State",0,Punt,0,0,0,"Arizona State",276,12,4,18,41,,,,0,0,
"Arizona State",0,Pass,0,0,0,"Washington State",277,53,1,10,18,"Tyler Baker","Luke Falk",1,0,1,0
"Arizona State",0,Pass,0,0,0,"Washington State",277,35,1,10,0,"Tyler Baker","Luke Falk",0,0,0,0
"Arizona State",0,Pass,0,0,0,"Washington State",277,35,2,10,3,"Jamal Morrow","Luke Falk",1,0,0,0
"Arizona State",0,Pass,0,0,0,"Washington State",277,32,3,7,0,,"Luke Falk",0,0,0,0
"Arizona State",0,Pass,0,0,0,"Washington State",277,32,4,7,10,"Dom Williams","Luke Falk",1,0,1,0
"Arizona State",0,Run,0,0,0,"Washington State",277,22,1,10,2,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,0,0,0,"Washington State",277,20,2,8,17,"Tyler Baker","Luke Falk",1,0,1,0
"Arizona State",0,Run,0,0,0,"Washington State",277,3,1,3,2,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,0,0,0,"Washington State",277,1,2,1,0,"Rickey Galvin","Luke Falk",0,0,0,0
"Arizona State",0,Run,0,7,7,"Washington State",277,1,3,1,1,"Luke Falk",,,1,0,
"Arizona State",0,Kickoff,0,7,7,"Arizona State",278,,,,28,,,,0,0,
"Arizona State",0,Pass,0,7,7,"Arizona State",278,31,1,10,0,,"Taylor Kelly",0,0,0,0
"Arizona State",0,Sacked,0,7,7,"Arizona State",278,31,2,10,-4,,,,0,0,
"Arizona State",0,Sacked,0,7,7,"Arizona State",278,27,3,14,-3,,,,0,0,
"Arizona State",0,Punt,0,7,7,"Arizona State",278,24,4,17,56,,,,0,0,
"Arizona State",0,Pass,0,7,7,"Washington State",279,80,1,10,0,,"Luke Falk",0,0,0,1
"Arizona State",0,Run,0,7,7,"Arizona State",280,38,1,10,-3,"Taylor Kelly",,,0,0,
"Arizona State",0,Pass,0,7,7,"Arizona State",280,35,2,13,42,,"Taylor Kelly",1,0,1,0
"Arizona State",0,Pass,0,7,7,"Arizona State",280,77,1,10,6,,"Taylor Kelly",1,0,0,0
"Arizona State",0,Run,7,7,0,"Arizona State",280,83,2,4,17,"D.J. Foster",,,1,0,
